| Object_ID |           x_center |           y_center | aperture_radius |          mag_F336W |          mag_F555W |
|       366 | 255.85498595901436 | 214.30576827197564 |             4.5 | 24.176959686696495 |  20.53552411765674 |
|       368 |   270.168433905637 |   215.552015879873 |             4.5 | 25.322176478898438 |   24.3842565645955 |
|       369 | 383.97280478673497 | 215.42670024316425 |             4.5 | 23.344373325852132 |  18.59424838535061 |
|       370 |  559.9974420117198 |  215.8763071022924 |             4.5 | 22.634268494846413 | 18.888916611863262 |
|       371 | 311.24297164334257 |  216.8102427835518 |             4.5 | 22.619730576681214 | 19.202515246585538 |
|       372 | 322.30537877058936 | 216.90189758613027 |             4.5 | 23.071528825957824 | 19.994760467141763 |
|       373 |  757.9687434301454 | 216.13930799741001 |             4.5 | 23.994374794897464 |  20.63317838766819 |
|       374 | 247.80700118078994 |  218.0706556174001 |             4.5 | 24.130295634949103 | 22.786501366645687 |
|       375 | 294.82146786652436 | 217.70884218255532 |             4.5 |  22.97892603960306 |  19.70202794028824 |
|       376 |  605.4653294682676 | 217.94182082192222 |             4.5 | 23.178546379523645 |    19.834457700247 |
|       378 |  727.0408903319419 | 217.39323913565283 |             4.5 | 22.152958522869568 | 18.920001186622144 |
|       379 |  409.7666558258642 | 218.98867418785974 |             4.5 | 20.071470474089594 | 15.111988543268554 |
|       380 | 151.26893578587942 |  219.6691815288661 |             4.5 | 23.420841176539643 | 19.748964872828044 |
|       381 |  602.3162355425271 | 219.11795713361582 |             4.5 | 23.106451337238884 | 19.894487492522217 |
|       382 | 146.15613823679166 | 220.60827264834745 |             4.5 | 23.379054817827285 | 20.754984764542787 |
|       383 | 424.87018446674597 | 220.50130053637676 |             4.5 |  23.68987247764369 |  19.64461419009809 |
|       384 | 160.20574226958234 | 222.01303844834388 |             4.5 | 23.369887383198304 | 20.169896700761615 |
|       386 |  655.7318200296002 | 221.28807465937246 |             4.5 | 24.747927707889936 | 21.445671432430846 |
|       388 | 491.33661443028626 |  222.6535052464858 |             4.5 | 23.033069562090933 |  19.59926168336211 |
|       390 |  224.3268712486863 |  223.7453864462092 |             4.5 |  24.10354025734464 | 21.030813600446958 |
|       392 | 430.22080554253404 | 222.98378412381652 |             4.5 |  23.18113269015757 | 19.504141082120107 |
|       393 | 504.59773142453474 | 223.11865270385226 |             4.5 |  23.44714389741594 |  20.47491418319033 |
|       396 |  50.00824920570973 |  224.3134009648896 |             4.5 |  24.47822785701349 | 20.922599579873932 |
|       398 |  616.0599096579733 | 224.93730393635434 |             4.5 | 19.979373321942948 |  16.27934640681697 |
|       399 |  282.2980589976373 | 224.74712500485145 |             4.5 | 24.358768005001973 |  21.06531068651999 |
|       400 | 453.26396004084313 | 225.41578213067197 |             4.5 | 26.019684385985858 | 23.947511435976562 |
|       401 |  686.3592659531997 | 225.15298099115614 |             4.5 |  22.65687373663238 | 19.257531196467003 |
|       402 | 125.95678519822644 |  226.4608500039417 |             4.5 | 23.182473277447095 | 20.189200166662797 |
|       403 |  568.5305507333392 | 226.12071622613962 |             4.5 |  22.17519712473582 | 19.099262600309387 |
|       404 |  772.2386501764763 | 226.57287562202333 |             4.5 | 20.535030811539254 |  16.04560505773247 |
|       405 | 167.35678448424545 |   227.702388385955 |             4.5 |  24.19338084564227 | 21.326022629367728 |
|       406 | 432.07163490461915 | 227.22536940216708 |             4.5 |  26.19329515220295 | 20.427900772392782 |
|       409 | 136.56735473123098 |   227.894416037844 |             4.5 | 25.476380635445715 | 21.709775738646645 |
|       411 |  341.0406220650976 |  229.3464945224844 |             4.5 | 24.241652745849297 |   20.9590287388977 |
|       413 |  469.1731041917693 | 229.43049390100785 |             4.5 |   22.6969025888899 | 19.071544523236508 |
|       414 | 190.63925797773962 | 230.05998605968603 |             4.5 | 20.581971961550305 |   16.4061448146118 |
|       415 |  295.9859198650537 | 230.64208134990338 |             4.5 |  22.63782143624755 |  19.13056659875722 |
|       416 | 308.49017133756024 | 230.78005703093817 |             4.5 | 22.930675210589857 | 19.749625993123296 |
|       417 |  607.3996408977091 |  230.2817258249591 |             4.5 | 23.049522830049206 | 20.206862060938814 |
|       418 |  128.6064750737765 | 231.24529325659267 |             4.5 |  25.73052010170708 | 20.516607450943017 |
|       420 |  673.5186855385587 | 231.75094783935455 |             4.5 |  23.66517323140537 | 20.099269271277898 |
|       422 |  758.6686139550618 | 232.71510926943185 |             4.5 |  22.63342662474352 | 19.226501372895733 |
|       423 |  652.2314965723363 | 233.62687906298876 |             4.5 |  24.69202082384223 | 21.173362910853616 |
|       424 |  549.3449020688788 |  234.3181487013956 |             4.5 | 20.261813343572275 | 16.403646861944004 |
|       425 |  621.8148001230333 |  234.1661592315696 |             4.5 | 23.193906380666732 | 19.895213756467893 |
|       426 |  785.4819698415374 | 235.00892417493162 |             4.5 | 22.818752360501716 |  20.06219438768879 |
|       427 | 100.77374004410682 |  235.9287881059472 |             4.5 |  24.10876821724515 | 20.589325513825308 |
|       428 |  267.6283049928992 | 235.22093384133188 |             4.5 |  26.07687405709683 | 22.276691067714477 |
|       429 |  746.0454820225425 |  235.3928954616914 |             4.5 |   23.8916404502938 | 21.072076553004795 |
|       430 |  201.7664214790504 | 236.50205165499054 |             4.5 | 23.156146349530694 | 19.872320418472768 |
|       431 |  289.4422483078044 | 238.77899610129109 |             4.5 | 20.798345871039835 | 16.382851780858246 |
|       432 |   402.487986377697 | 239.25450798650553 |             4.5 |  24.73816872605428 | 21.490041830697354 |
|       433 |   539.501460625986 |  238.2554772156008 |             4.5 |  22.50107915748613 | 19.242172803174864 |
|       434 |  667.8446482932817 |  238.4545156018467 |             4.5 |  22.88532042883986 | 19.481209537384935 |
|       435 |  681.3177497320441 | 238.48208030584922 |             4.5 | 22.913837502835587 |  19.82186459796729 |
|       436 |  787.3359367206074 | 238.80467155162694 |             4.5 | 23.235686275310464 |  19.48390432105466 |
|       437 |  796.3041316698282 | 238.52950886309554 |             4.5 | 22.980991059623005 | 19.659111144578166 |
|       438 | 123.94083367348176 | 239.89020425432233 |             4.5 | 24.696072862947695 | 21.470309365749486 |
|       440 |   606.902969250694 | 239.28608831835265 |             4.5 | 23.148881726385884 | 21.429347900558977 |
|       441 |  655.8720775202854 |  239.4802586679173 |             4.5 | 25.084250163702674 | 22.765929189575672 |
|       442 |  708.3040821994648 |  240.2980625520865 |             4.5 | 28.741538206085128 | 21.957850126022393 |
|       445 |  184.4892448539012 | 241.25843045358064 |             4.5 |  28.32876593778628 | 21.959003206506704 |
|       446 | 348.20702233379507 | 242.08111701550877 |             4.5 |  22.08167690795391 |  18.53673438771188 |
|       448 |  715.2632943284345 | 241.59400967890892 |             4.5 | 22.391301304528696 | 19.411513228192206 |
|       449 |  754.3465761307258 | 242.85596126892446 |             4.5 | 22.712118716726117 |  19.52641958397767 |
|       450 |  191.2377379276807 | 244.60900038447306 |             4.5 | 23.257102986331475 | 20.094928311729497 |
|       452 |  656.4610123173056 | 244.12990174692698 |             4.5 |  23.77432594048794 |  20.52591212782691 |
|       456 |  779.6897728904507 | 245.12182231604666 |             4.5 | 23.627868003702623 | 20.390203365912917 |
|       457 | 221.03492950343127 | 246.34749248589833 |             4.5 | 22.160955094258433 | 18.659922512597156 |
|       458 |  442.0869485361859 | 246.38392438258623 |             4.5 | 25.600613225376645 |  24.17455206725136 |
|       459 |  695.9817446413307 | 246.50187692481688 |             4.5 |  23.52271616349662 | 20.371232590855758 |
|       460 |  713.9224338921551 | 246.15684138726002 |             4.5 |  24.20654219305192 |  19.78978300852564 |
|       463 |  770.4839882617332 | 247.17139214082215 |             4.5 |  24.45239196673768 | 19.427164248372385 |
|       464 | 313.86934694066724 |  248.3123765871182 |             4.5 |  23.19507066462423 | 20.141721773195403 |
|       465 |  435.0611097805664 | 248.35100956703977 |             4.5 |  25.65397233718924 |  23.02812219054953 |
|       466 |   492.914784286778 | 248.42304265712363 |             4.5 |  24.45224874045583 |  21.13339113005753 |
|       467 |  566.2422610788242 | 250.25682823624132 |             4.5 |   24.7695604813882 |  20.91584043755834 |
|       468 | 248.63216635733625 | 251.07908428861296 |             4.5 |  23.95564762532571 |  20.37322641361599 |
|       469 | 361.49503312396945 | 250.83169477857416 |             4.5 |  25.22782311563062 | 21.244103413822273 |
|       470 |  594.3156047544248 |  250.1368576139542 |             4.5 | 22.063882252409908 |  18.43378964094971 |
|       471 |  667.8316117640038 | 250.46740824843374 |             4.5 | 22.737046618192167 | 20.147340985582662 |
|       472 |  724.2887106945166 | 250.42725624193528 |             4.5 | 24.772547919762133 | 21.858170608819407 |
|       473 | 164.26597317778942 | 251.36976277781457 |             4.5 | 25.154076379088867 | 21.398719750525633 |
|       475 |   47.4941898713535 | 252.51991581850862 |             4.5 |   23.9390557407611 | 20.496998088149088 |
|       476 |  761.6357530509183 | 252.86537662765934 |             4.5 |  23.97605031655783 | 22.434539089172958 |
|       479 |  550.5237179921767 | 253.01831206892058 |             4.5 | 24.308522994595606 | 20.878321214758643 |
|       480 |  647.8045575500425 | 253.44003251481584 |             4.5 |  23.50203518698563 |  20.49547584274722 |
|       482 |  733.4791418999575 | 254.60875246370364 |             4.5 | 22.233110455517668 |  18.14137245147139 |
|       483 | 443.86253369082146 | 255.95882957031824 |             4.5 |   23.0088786673192 |  19.46931851998126 |
|       484 |  669.2628424519673 | 255.97896160651405 |             4.5 | 23.297462816079445 | 19.856900952522917 |
|       485 | 153.15986033477708 |  256.3768340776161 |             4.5 | 23.681380908192352 | 20.283354421492383 |
|       486 |  275.6913885577502 | 256.63869577628185 |             4.5 | 23.790686690152995 |  20.43332935318361 |
|       487 | 125.72439099467903 | 258.07211994805056 |             4.5 | 21.789935732104084 | 18.207914202975722 |
|       489 |   483.192117947755 |  257.8413774790055 |             4.5 | 22.276009339776007 |  18.90323785159942 |
|       490 |  85.92011504001536 | 258.57669963010267 |             4.5 | 23.009512150397743 | 19.567380780936578 |
|       491 |  207.6598546727825 |  258.7045803185017 |             4.5 | 22.788016004488206 | 19.962529954036235 |
|       492 |  292.6950415736394 |  258.1057478976426 |             4.5 | 21.453977593229332 | 17.077423982221376 |
|       494 |  231.7806696156149 | 259.32604987959513 |             4.5 |  21.93066393880693 | 18.213712443587895 |
|       495 | 347.24879684806365 | 259.65395515255534 |             4.5 | 26.482804462666707 |  20.51577144781111 |
|       496 |  775.1791621914799 |  259.9493282873828 |             4.5 | 22.823128802014917 |  19.88465631801171 |
|       497 | 128.74528823722167 | 262.02663010492097 |             4.5 |  23.09217505584998 |  18.30533821274055 |
|       498 |  472.6757788566462 | 261.84373496349224 |             4.5 |  23.50693614907123 | 20.439397086979284 |
|       499 |  612.1752355155011 |  261.4462022409966 |             4.5 |  22.98714947394774 | 19.583148328878035 |
|       500 |  333.2534325744926 | 263.82558230538444 |             4.5 | 23.157894461252404 |  20.05401427346866 |
|       504 | 265.27375318256213 |  264.0722643273704 |             4.5 | 22.792520625364602 | 19.412067273640517 |
|       506 |  595.0889230356886 |  264.8999084567581 |             4.5 | 22.975112667632818 |  19.91568316011003 |
|       507 |  647.8147183184309 | 265.75319622113597 |             4.5 | 23.274455523066877 |  20.12944345595372 |
|       509 | 417.38751290926973 |   266.619187212718 |             4.5 | 23.303000278912652 | 19.845865341044068 |
|       510 | 487.93160815325115 | 266.48682584093194 |             4.5 |   22.3932513584292 | 18.761316474438054 |
|       511 |  514.9653968037732 |  266.3102717321601 |             4.5 |  23.25657468418788 | 19.927285122195045 |
|       512 |  783.8976283017853 |  266.9023227106809 |             4.5 | 23.961704098613108 |  20.17116535240131 |
|       513 |  100.6303976821801 | 267.34652277079294 |             4.5 | 22.567065226849074 | 19.788472929422326 |
|       515 |  291.8293830118385 |   268.167654239645 |             4.5 | 23.722932315608123 | 21.547015899676293 |
|       516 |  565.9444410810513 | 268.74763098056644 |             4.5 | 23.593701677773165 |   20.0966615940036 |
|       517 |  596.7510729884897 |  268.1546457009762 |             4.5 |  25.86366864145071 | 20.398182988294355 |
|       518 | 175.56586971681054 |  270.1410465749992 |             4.5 | 24.949926693579155 | 21.213113041469345 |
|       519 |  643.3258124606541 |  269.2719042513319 |             4.5 |  24.64781928142333 | 20.767526195094852 |
|       520 | 103.63244652066331 |  270.6031752855709 |             4.5 | 22.943355782436754 | 19.209153506642338 |
|       521 | 200.20602390334648 | 270.84694770108223 |             4.5 | 24.683779402201232 | 21.020066873964357 |
|       522 |  535.5551350578662 |  270.7827696812792 |             4.5 | 22.876973656096148 | 19.796610674536797 |
|       524 |   637.192585543532 |  271.2199605264166 |             4.5 | 23.833052627904344 | 20.679391508813275 |
|       525 |  671.3236903761947 |  271.1793687597667 |             4.5 | 22.843966289106465 |  19.74674211398625 |
|       526 | 147.99437470351154 |  272.8110623493901 |             4.5 | 24.022835269422416 |  21.08313477901997 |
|       527 |  549.8979576088327 | 272.62030594613975 |             4.5 | 20.686330321787104 | 16.308643404010127 |
|       528 | 344.72505297265946 | 273.20379024369447 |             4.5 | 22.709763447721578 |  18.86547817154126 |
|       529 | 398.09544213852666 | 273.48843307189634 |             4.5 | 23.118744487559887 | 19.917174614644093 |
|       530 |  798.0407592806021 |  272.9016630896285 |             4.5 | 23.078416409234993 |  19.44904460211356 |
|       531 |  506.0266506507995 | 274.39719916755394 |             4.5 | 22.962707776171563 |  20.82333154296922 |
|       532 |  771.3713676544066 |  274.7906952719892 |             4.5 | 24.812581363341224 |  21.13575699946302 |
|       533 | 127.46070830117748 |  276.6357076878899 |             4.5 | 24.035927650960403 | 20.737516557712528 |
|       534 |  173.4742983761741 | 276.89009010230103 |             4.5 | 23.928545480053685 |  21.12089280955363 |
|       535 |  396.2994829746162 | 276.31746543325255 |             4.5 |  23.90882975396535 | 20.042131532509263 |
|       538 | 240.66483805524922 |  276.9579323675668 |             4.5 | 26.282278654834677 | 22.049787750837748 |
|       539 | 246.98512288038648 |  278.8433024917347 |             4.5 |   23.1951111259146 | 20.262026669781484 |
|       543 | 492.16550220265987 | 278.60065425230755 |             4.5 | 23.419306021409785 | 20.295043282775126 |
|       545 |   86.4228650621625 |  279.9305768283032 |             4.5 | 23.974680436318614 | 20.801775243575847 |
|       548 |  505.3892566178172 |  279.7168419948672 |             4.5 |  22.78909929556604 | 19.286268197004322 |
|       549 |  657.1037262656748 | 280.08725368633276 |             4.5 |  22.12955308908926 |  18.83202326994894 |
|       550 |   721.753190128346 | 279.08516792404964 |             4.5 | 22.592625599735634 |  19.38052049247023 |
|       553 |  595.1165815481635 |  280.4500361319428 |             4.5 | 20.936445513620164 |  16.32787034254997 |
|       554 |  56.45923990824063 | 281.25915958777614 |             4.5 |  23.41983000752653 | 20.181335102990065 |
|       555 |  735.9353247944873 |  281.4925467136265 |             4.5 | 22.945343226470527 |  19.71948152457239 |
|       556 |  198.4696516496087 |  282.2942801981533 |             4.5 | 23.033065652677156 | 21.675276903007173 |
|       557 |  389.0193290102718 | 282.46583610307925 |             4.5 | 23.561732069311528 | 20.007299777486082 |
|       559 |  473.2613436994926 | 282.55046039355454 |             4.5 | 19.914911783264824 | 14.538927803712408 |
|       561 |  580.2860991436584 | 282.34739987011454 |             4.5 | 23.717306963591113 |  20.36682381053997 |
|       563 |  757.0764869510688 |  282.4566854114719 |             4.5 | 23.788938857023204 | 20.759024319407466 |
|       564 |   228.005860711001 |  283.8758024620548 |             4.5 | 24.591352198653556 | 21.077617207240177 |
|       565 | 300.75920011801327 | 283.53946335557305 |             4.5 | 28.839564911547885 | 23.854603544803958 |
|       566 |  565.4003900646837 |  283.0060995179647 |             4.5 | 22.814240318774424 |  19.78208098702999 |
|       568 |   656.359777163805 |  283.1964888979502 |             4.5 |  22.43383825337827 |  18.87215129937434 |
|       570 |  397.1674226847264 |   284.840508400068 |             4.5 |   23.3452546698688 | 20.588282725581045 |
|       572 |  715.8443875490088 | 285.18862774470153 |             4.5 |  23.38003900060506 |  21.00706021400165 |
|       573 |  150.5521348051328 |  286.8417564435225 |             4.5 |  24.86631807314957 | 21.401853414129235 |
|       574 |  312.1022545427818 | 286.65100221171804 |             4.5 | 20.813720358240094 | 16.516778442993054 |
|       575 |    385.95904762991 |  286.1987500126871 |             4.5 | 25.863933686791235 | 20.906138112329245 |
|       576 |  790.7253485215082 | 286.81229060254043 |             4.5 |   19.8117878815486 | 15.410486843074775 |
|       577 |  463.6315719162266 |  287.0587131598046 |             4.5 | 22.069922592720662 |  18.44924760755611 |
|       579 |  644.5127959958302 |  287.1732902325882 |             4.5 | 24.081197706644016 | 20.814508752658476 |
|       581 |  487.6810522845393 | 288.13356303575665 |             4.5 |  23.91876233921217 |  22.45857270877265 |
|       582 |  74.13209007938201 | 289.98223415722146 |             4.5 | 23.158357603240177 |  19.68879129195707 |
|       583 | 215.44059933022703 | 289.10050315356006 |             4.5 | 22.722558894899763 | 18.921608675516026 |
|       586 |  586.9638313420858 |  290.8245711902823 |             4.5 | 24.496350887485463 |  21.03400249946815 |
|       588 |   721.898302565505 | 291.21365190602194 |             4.5 | 25.899262270151716 | 21.784219990900787 |
|       589 |   261.486997723224 |  292.3536242317638 |             4.5 | 24.431551980879266 | 21.249746414527497 |
|       590 | 273.78796439293956 |  292.8829485117508 |             4.5 | 22.753038726781703 | 19.328429539843295 |
|       591 | 297.08042494918675 |  292.3613303655496 |             4.5 |  23.07896098862554 | 19.873360490591217 |
|       592 |  330.6854053037379 | 292.89612653871006 |             4.5 | 23.024653156997015 |  20.09984917921607 |
|       593 |   442.708411353733 |   292.913844723426 |             4.5 | 21.673108422227003 | 17.763238451695734 |
|       594 | 473.92954312162954 |  292.9773157736348 |             4.5 | 21.779313579592635 |  19.43828143524664 |
|       596 | 163.83882623118393 | 294.66080652242835 |             4.5 | 23.171484820152596 | 19.503307692515598 |
|       597 |  452.6824510406275 | 295.01061868439365 |             4.5 | 23.531440631751007 | 21.490727784146664 |
|       599 |  574.9288668672157 | 294.64714481094404 |             4.5 | 23.685157554632962 | 21.755399519012556 |
|       600 |   754.916327919554 | 295.21873841406784 |             4.5 | 21.631778329772704 | 17.740208664110767 |
|       601 | 484.43724555538756 | 295.97731843183385 |             4.5 | 24.102766467912325 | 20.486560388256475 |
|       603 | 359.41591421448885 | 297.10281593967386 |             4.5 | 26.305540521286908 |  22.40474019555465 |
|       604 |  573.1804930939156 | 297.65349615162205 |             4.5 | 23.683996277951266 | 20.004426003911924 |
|       606 |  587.7719461305903 |   298.278241733277 |             4.5 | 22.825233952239277 | 19.661229708577235 |
|       607 |  733.4883712008739 |  298.8867071294953 |             4.5 |  23.55732585979127 | 20.091726873624506 |
|       608 | 135.92037180136816 |  299.3943999396796 |             4.5 |  23.15718384224619 | 19.746148713029722 |
|       611 | 172.67681002869008 | 301.67875085702235 |             4.5 | 23.720036434820436 | 20.419918692538875 |
|       612 |  585.4781894723151 |  301.8922257293459 |             4.5 | 23.466533186145604 |  19.97151698891581 |
|       613 |  779.1913523097537 |  301.9327168962708 |             4.5 | 22.837940756228207 | 19.410033676424998 |
|       614 | 239.34486386223043 | 302.28407437406634 |             4.5 |  22.85195584358143 | 19.219646400873195 |
|       615 |  508.9073372085238 | 302.72118602097635 |             4.5 | 23.768250101331713 | 20.977310121010014 |
|       616 |  523.2216200035964 | 302.54439355419504 |             4.5 | 23.308074020605734 |   20.0148974735724 |
|       618 |  89.68997869653316 | 303.12407937796246 |             4.5 | 24.441768629941887 | 20.908653069832706 |
|       619 | 115.01760793675622 | 303.12258015031716 |             4.5 |  22.66942135362193 | 19.210351935596762 |
|       620 | 296.44385098769607 | 303.19448503768865 |             4.5 | 22.795960228014387 | 19.677200589619684 |
|       623 |  612.6856559806129 | 303.71152051949673 |             4.5 | 24.842773308625823 | 22.713463249214467 |
|       624 |  650.5675613833841 |  303.2211373979393 |             4.5 | 23.971712849931627 |  20.38673015654041 |
|       625 |   660.505226377004 |  303.8531925831311 |             4.5 | 24.733330129220978 | 23.913715783590092 |
|       628 |  547.0857721366074 | 304.33665903894087 |             4.5 | 24.643623746064083 | 20.182504505943594 |
|       630 |  725.8099423847949 | 304.21216328364136 |             4.5 |  23.71579074391033 | 20.410287597793577 |
|       631 |  96.35882257847788 | 305.10746307619183 |             4.5 |  23.96973708938396 | 20.664961238708553 |
|       632 |  422.5129704787797 |  306.3886139541081 |             4.5 |  23.66702028385911 | 21.663168718316275 |
|       633 |  711.3024029020073 |  305.4568232744414 |             4.5 | 24.014198289963737 | 20.971940709276815 |
|       634 |  497.5656814901715 |  306.3388637663199 |             4.5 |  25.45261058152098 | 21.572946305992495 |
|       635 |  542.1889484962751 | 307.22681933255467 |             4.5 |  22.88502487854227 |  20.45812263045345 |
|       636 |  742.5441780903247 | 306.36671854009717 |             4.5 |  23.86033943207748 |  20.57589348708005 |
|       638 | 297.01773221623205 | 308.20932283179536 |             4.5 |  25.15229517083852 |  20.41121023573467 |
|       639 | 205.29554882582997 |  309.8374731480113 |             4.5 | 23.021046372245728 | 19.844472178008086 |
|       640 | 216.21051591443324 | 309.99073232182513 |             4.5 | 23.368899031281735 | 20.216598255102635 |
|       641 |  369.3220924448991 |  309.5936400554914 |             4.5 | 25.104928847036685 | 21.529923583833195 |
|       643 |  701.2791369721101 |  309.0478506040664 |             4.5 | 22.256668254320807 |  18.89760339048252 |
|       644 |  160.1823513317736 |  310.6481163773019 |             4.5 |   24.0050816709508 |  21.30422224449094 |
|       645 | 184.95417616198574 |   310.537737853312 |             4.5 | 25.197207657614232 |  21.79913818920946 |
|       646 |  468.8235167550291 |  310.2226795468648 |             4.5 | 23.065795396965406 |  20.83468044056725 |
|       647 |  689.9806825496788 |  310.3130405434381 |             4.5 |   24.7050338303906 | 21.789086755311093 |
|       649 |  67.12166668961085 |  311.6047861982254 |             4.5 | 23.582656771669317 | 20.126295952019884 |
|       650 | 422.31955870917943 | 311.16273631763795 |             4.5 | 24.188619149574755 | 20.469722935386816 |
|       652 |  644.9454703430811 | 311.24284528641965 |             4.5 | 25.205164031327733 |  22.10210846881985 |
|       653 |  790.2910609907469 | 311.53557849183665 |             4.5 | 23.698305683518093 |  19.49380731623692 |
|       654 | 50.831762175556925 | 313.06594654156584 |             4.5 | 24.439293817998674 | 20.897629616932974 |
|       655 |  295.8881514722043 |  312.9752776454545 |             4.5 | 24.199781369796284 |  20.27241005588185 |
|       656 |  317.8483158799855 | 312.50540167350675 |             4.5 | 23.334461845262247 | 20.146806534722977 |
|       657 | 385.26100457279534 | 312.30969012786005 |             4.5 | 25.634187047384298 | 21.888220224367387 |
|       658 | 429.12900325922084 | 312.41434526203375 |             4.5 | 27.976066213624033 | 24.153836186461973 |
|       659 |  530.1922041847727 |  312.1479769539188 |             4.5 | 23.558856385365022 |   19.0995523983962 |
|       660 |  775.0562586227124 |   312.482613859588 |             4.5 | 23.657610903647424 | 20.948911662448477 |
|       661 |  781.8390919374441 |  312.0915708540807 |             4.5 |  22.58762651380159 |  19.22687969331461 |
|       662 | 152.69894287322614 |  313.2629749744733 |             4.5 | 23.168161086607366 | 19.881479773049364 |
|       663 | 239.77939353547418 |  313.2823369151822 |             4.5 | 21.729630066256938 |  18.39494716218589 |
|       664 | 394.10542692381284 | 313.03215216856586 |             4.5 | 25.393142007042744 | 21.670530327211054 |
|       665 | 415.29640884617146 | 313.73036270581997 |             4.5 | 23.804273094097205 | 20.253911067068092 |
|       666 |   84.1810307402938 |  314.8915119236067 |             4.5 |  22.80541647383085 | 19.212256097624532 |
|       667 |  445.4787866607325 | 315.00667269975384 |             4.5 |  22.41124132229015 | 20.376753610371694 |
|       668 | 280.54309030821287 | 315.92306841546826 |             4.5 | 22.377958543417552 | 19.541355259314457 |
|       669 |  672.0743799117083 |  315.5705770812671 |             4.5 |  20.66464615145065 | 16.213316086686493 |
|       670 | 448.95019254759495 | 317.25322027139055 |             4.5 | 22.666184347454948 |  19.72186184480361 |
|       671 |  548.9915244188073 |  317.1112167858927 |             4.5 | 21.547733308511834 | 17.662398373028815 |
|       672 |  716.7917321162276 |  317.7687565986126 |             4.5 | 22.943497299746376 |  19.58633952741653 |
|       673 |  230.5794620106064 | 318.75459282599303 |             4.5 | 22.847901811143046 | 18.946484941041696 |
|       674 |  495.1321894888272 |  318.5353353485849 |             4.5 | 21.680796327493148 | 17.688841817131532 |
|       675 |  251.9088931007076 | 319.80240025474006 |             4.5 |  25.43421873060173 | 22.449701078213838 |
|       676 | 162.95390827521982 |  320.4675441741252 |             4.5 | 25.064937767469132 |  22.27551809899405 |
|       677 | 279.68126115672953 |  320.8105838713416 |             4.5 | 22.550954196982822 | 18.996526903754972 |
|       678 | 366.86185902980117 | 320.78780785410703 |             4.5 |  22.82635822200051 | 19.442445664610517 |
|       679 |  201.6531760365102 |  321.0425450428929 |             4.5 |  24.18251534823422 |  21.96515356704041 |
|       680 |  343.2169371815328 | 321.44591749623754 |             4.5 |  24.80307294025572 | 21.706872743320535 |
|       681 |   403.964391120234 |  322.0638517357689 |             4.5 |  23.23897770847982 | 20.044576044626936 |
|       682 |  627.0022560189693 |  321.4384221074838 |             4.5 | 25.294133372138692 | 21.834411077551493 |
|       683 | 376.44145534912093 | 322.87621978936676 |             4.5 | 22.267211119452078 | 18.399353075783157 |
|       684 |  470.1226788690841 | 322.57751183386637 |             4.5 |  23.94926754855463 |  20.39565011565711 |
|       685 |  795.2312935313169 |  322.0450946834676 |             4.5 | 23.693748243494664 | 19.668799058124662 |
|       686 |  71.65374539848705 |  323.4008343998606 |             4.5 | 23.301581054060485 | 19.920462052076502 |
|       687 | 149.67339689968375 |  323.1638863210664 |             4.5 | 23.726447040105427 | 20.307322135926185 |
|       688 |  557.3204458115886 | 323.06043028099634 |             4.5 | 22.630412648329877 | 19.931859852364745 |
|       689 |  577.8911562555268 | 323.73195368424217 |             4.5 |  22.48886117263345 |  18.56876258089245 |
|       690 |  59.98716559778015 |  324.3785454563325 |             4.5 |  24.72533007053536 |  21.20966898742839 |
|       692 | 281.21750843114035 |  324.6989077340187 |             4.5 | 23.687141563305623 |  19.60264836459817 |
|       698 |  425.9583983966937 |  326.4583827824912 |             4.5 | 22.464840013032056 | 18.585052018472012 |
|       699 |   488.445977552516 |  325.9903232836152 |             4.5 | 23.128299940508725 |  19.94035509680872 |
|       700 | 101.06522457971295 |   327.383060906084 |             4.5 | 23.362143648871836 |  20.05664589125932 |
|       701 |  87.48179807952978 | 328.90691757949094 |             4.5 | 22.739245968358933 | 19.174537517941296 |
|       702 | 207.23991271366776 | 328.58497248821016 |             4.5 |   23.5941235007215 | 19.905729136045576 |
|       703 |  247.6946597195305 | 328.35208291966336 |             4.5 | 23.360533761384186 | 19.958493531716954 |
|       704 |  389.1601622035951 | 328.67841478624996 |             4.5 | 23.328680369210275 | 20.092333056921444 |
|       706 |   668.425041803711 | 328.29215986255315 |             4.5 |  23.26219751853806 |  20.05746909180384 |
|       707 | 142.16348971943285 |  329.4685988034473 |             4.5 | 23.721996101617837 | 20.218459700401265 |
|       709 | 446.73070521815106 | 329.34276501143404 |             4.5 |  22.40737192436099 | 19.073986760244757 |
|       710 |  561.2529937130639 | 328.92919477876035 |             4.5 | 24.588603706166147 | 20.608205475303276 |
|       711 | 386.62201504947495 | 329.41949840683776 |             4.5 | 23.205494084719863 | 19.955582409158517 |
|       712 | 174.70862230548784 |  331.3481070620521 |             4.5 | 22.605728292217307 | 20.005547831747855 |
|       714 |   447.032366307379 | 332.42510164160035 |             4.5 |  22.83430547607348 |  19.08980935206739 |
|       716 |  296.1624085958773 |  335.8125549566424 |             4.5 | 24.183527140549547 |  20.22857032426292 |
|       720 | 114.93343164942911 |  334.7363102753437 |             4.5 | 22.759618228483966 |  19.38282795857467 |
|       721 | 179.66791378239137 | 334.05603444517965 |             4.5 | 23.206751678402473 | 19.132294160735672 |
|       723 |    706.41169676331 |  334.4028972289708 |             4.5 | 23.827736358387487 | 20.202529015117197 |
